id： film5011 - 下弦之月 下弦の月〜ラスト・クォーター,下弦之月 下弦の月〜ラスト・クォーター,6.8,参评人数： 5469,类型： 剧情 爱情,制片国家:  日本,语言:  日语,上映日期： 2004-09-25,片长： Japan: 112 分钟,又名:  Kagen no tsuki,导演: 二階健,编剧: 二階健,主演: 栗山千明 / 成宫宽贵 / HYDE,豆瓣链接：https://movie.douban.com/subject/1417036/,IMDb链接： http://www.kagen.jp https://www.imdb.com/title/tt0440532,"简介： 
                                　　月圆之夜，望月美月（栗山千明 饰）邂逅吉他手亚当（宝井秀人 饰），被他的兰色眼眸和弹奏出的优美旋律所吸引，离开了自己讨厌的家，与亚当同居。月缺时，她终于决定与亚当私奔，一起离开日本，但却遇到了交通意外。学生荧荧（黑川智花 饰）为找小猫露露而遭遇车祸，之后一直梦见在一个四周都是栅栏的地方，一位长发的少女帮她寻找露露。之后在一座废弃的大屋里，荧荧见到了梦中的少女，单除了她之外，谁都看不见那为少女，且少女已经失去了记忆，荧荧和她的伙伴决定帮少女实现她的愿望——找到她的恋人亚当。孩子们发现了少女就是因车祸而昏迷的美月，单美月逐渐恢复的记忆，却属于另一个人……
                        "
id： film5012 - 橡皮轮胎杀手 Rubber,橡皮轮胎杀手 Rubber,6.5,参评人数： 5824,类型： 喜剧 恐怖,制片国家:  法国,语言:  英语,上映日期： 2010-11-10(法国),片长： 85分钟(美国),又名:  辘地魔(港) / 超能轮胎杀人事件(台) / 橡皮轮胎,导演: 昆汀·杜皮约,编剧: 昆汀·杜皮约,主演: 罗克珊·梅斯基达 / 维林斯·豪塞尔 / 雷米·索恩 / 德文·布洛楚 / 大卫·鲍 / 布莱克·罗宾斯 / Ethan Cohn / 杰克·普罗特尼克 / 柯特奈·泰勒 / 斯蒂芬·斯皮内拉 / 哈莉·拉姆 / 詹姆士·帕克斯,豆瓣链接：https://movie.douban.com/subject/4813645/,IMDb链接： https://www.imdb.com/title/tt1612774,"简介： 
                                　　一望无际的荒漠旷野之上，盘桓着十多名不同身份不同年龄的普通人，他们手里各自拿着一个望远镜，透过镜片兀自眺望着远方。其中一人发现了一处垃圾场，所有的人也都向那里望去。视野中，一只蒙满沙尘的轮胎动了起来，匪夷所思的是，它的动作完全没有借助任何外力，仿佛全由其自身掌控一般。它蹒跚学步，磕磕绊绊，碾压着路上的空瓶子和蝎子。偶然间，轮胎似乎发现自己具有神奇的能力，只要集中注意力盯着（如果它有眼的话）前方的生命体数秒钟，对方就会脑袋炸裂爆头倒毙。
                                     
                                　　“哦耶！这简直太给力呐！”轮胎心中一定这样想到。于是，它滚着矫健的步伐，向前方走去，一路上掀起血雨腥风。而那群完全没有头脑的观着，始终注视着这离奇的一切……
                        "
id： film5013 - 35岁的高中生 35歳の高校生,35岁的高中生 35歳の高校生,6.9,参评人数： 6816,类型： 剧情,制片国家:  日本,语言:  日语,上映日期： 2013-04-13(日本),片长：,又名:,导演: 佐久间纪佳 南雲聖一 西野真貴,编剧: 山浦雅大 高橋悠也,主演: 米仓凉子 / 沟端淳平 / 片濑那奈 / 升毅 / 东根作寿英 / 相叶裕树 / 榎木孝明 / 渡哲也 / 上远野太洸 / 小岛藤子 / 新川优爱 / 菅田将晖 / 高杉真宙 / 西井幸人 / 野村周平 / 广濑爱丽丝 / 藤原令子 / 宫﨑香莲 / 森川葵 / 山崎贤人,豆瓣链接：https://movie.douban.com/subject/21356500/,IMDb链接： http://www.ntv.co.jp/35jk/ https://www.imdb.com/title/tt2727308,"简介： 
                                　　这是米仓凉子首次主演NTV剧集，也是她首演高中生。
                                     
                                　　新学年突然编入一位比17岁同级生年龄大一倍的35岁女高中生马场亚矢子（米仓凉子 饰）。当同学们都在纷纷议论她是否某位同学的母亲时，亚矢子就以淡然的语气说出“没错，我是高中3年生”，引来四周的怀疑目光。这位35岁的女高中生和普通17岁的高中生一起，搭乘高级车上学，课间跑去吸烟，放学后喝着罐装啤酒，我行我素完全不顾他人感受。面对校内的欺凌问题，她不会直接向老师通报，而是用自己特有的方式教训这些坏学生。亚矢子的这些举动令她的班主任小泉纯一（沟端淳平 饰）颇为头痛。这个35岁的大龄女高中生到底还会在学校上演一出怎么样的精彩剧情呢？
                        "
id： film5014 - 零的焦点 ゼロの焦点,零的焦点 ゼロの焦点,7.1,参评人数： 5796,类型： 剧情,制片国家:  日本,语言:  日语,上映日期： 2009-11-14,片长： 130 分钟,又名:  Zero Focus,导演: 犬童一心,编剧: 犬童一心 中圆健司 松本清张,主演: 广末凉子 / 中谷美纪 / 木村多江 / 西岛秀俊 / 鹿贺丈史 / 杉本哲太,豆瓣链接：https://movie.douban.com/subject/3552328/,IMDb链接： https://www.imdb.com/title/tt1379211,"简介： 
                                　　进入20世纪50年代，日本渐渐走出战败的阴影，开始进入经济高度增长期。在此背景下，供职于东洋第一广告公司的鹈原宪一（西岛秀俊 饰）经人介绍结识了美丽贤淑的祯子（广末凉子 饰），二人互相倾慕，不久完婚。婚后不久，鹈原受命前往位于金泽的分公司办事，却并未在预定日期回返。祯子无法继续等待，遂起身前往金泽。在这一过程中，祯子发现自己对丈夫并不了解，鹈原似乎隐藏着无数的秘密。随着调查的深入，莫名其妙的死者接连出现，祯子渐渐触摸到丈夫那不为人知的过去……
                                     
                                　　本片根据日本推理小说作家松本清张的同名小说改编，也是松本清张诞辰100周年的纪念作品。
                        "
id： film5015 - 遗孀秘闻 Greta,遗孀秘闻 Greta,6.1,参评人数： 6118,类型： 剧情 悬疑,制片国家:  爱尔兰 / 美国,语言:  英语,上映日期： 2018-09-07(多伦多电影节) 2019-03-01(美国),片长： 98分钟,又名:  友谊永锢(港) / 侵密室友(台) / 格蕾塔 / 寡妇 / The Widow,导演: 尼尔·乔丹,编剧: 雷·赖特 尼尔·乔丹,主演: 伊莎贝尔·于佩尔 / 科洛·莫瑞兹 / 麦卡·梦露 / 简·佩里 / 杰夫·西勒 / 帕克·索耶 / 布兰登·李·西尔斯 / 阿瑟·李 / 罗莎·埃斯科达 / 撒迪厄斯·丹尼尔斯 / 科鲁姆·费奥瑞 / 扎威·阿什顿 / 斯蒂芬·瑞,豆瓣链接：https://movie.douban.com/subject/24523813/,IMDb链接： https://www.imdb.com/title/tt2639336,"简介： 
                                　　该片讲述大学女生Frances归还某年长的寡妇(伊莎贝尔·于佩尔饰)丢失的钱包后，和她发展出一段意外的友情，但渐渐地，Frances发现这个寡妇身上隐藏着秘密，而且非常危险……
                        "
id： film5016 - 奇皇后 기황후,奇皇后 기황후,7.2,参评人数： 7029,类型： 剧情 古装,制片国家:  韩国,语言:  韩语,上映日期： 2013-10-28(韩国),片长：,又名:  花斗 / 화투 / Empress Ki / Flower Fight,导演: 韩熙,编剧: 张英哲 郑京顺,主演: 河智苑 / 朱镇模 / 池昌旭 / 郑雄仁 / 李文植,豆瓣链接：https://movie.douban.com/subject/24883821/,IMDb链接： https://www.imdb.com/title/tt3322566,"简介： 
                                　　该剧将讲述高丽人奇子敖的女儿在家人被高丽王杀害后，以高丽贡女的身份被进献给元廷，通过一系列宫廷权利斗争，从身份低微的掌茶宫女，最终成为元朝皇后的故事。
                        "
id： film5017 - 吸血鬼检察官 뱀파이어 검사,吸血鬼检察官 뱀파이어 검사,7.8,参评人数： 6587,类型： 剧情,制片国家:  韩国,语言:  韩语,上映日期： 2011-10-02,片长：,又名:  Vampire Geumsa / Vampire Prosecutor,导演: 金炳洙,编剧: 杨真儿  韩正勋 朴亨镇,主演: 延政勋 / 李英雅 / 李元宗 / 张铉诚,豆瓣链接：https://movie.douban.com/subject/6863968/,IMDb链接： http://program.interest.me/ocn/vampire https://www.imdb.com/title/tt2368922,"简介： 
                                　　作为首尔地方特殊犯罪调查组检察官的延正勋，外表看似与常人无异的他，其实有着不可告人的秘密，他是一个吸血鬼。比死人的血更渴望活人的鲜血，可是为了正常生活一直压抑着自己。与李英雅饰演的角色是一对欢喜冤家，两个人在吵吵闹闹中逐渐产生了爱情，然而就在两人认定彼此为对方伴侣时，英雅发现了他的秘密。吸血鬼的身份又将如何阻挠这对有情人呢？
                        "
id： film5018 - 憨豆先生精选辑 The Best Bits of Mr. Bean,憨豆先生精选辑 The Best Bits of Mr. Bean,9.6,参评人数： 5748,类型： 喜剧,制片国家:  英国,语言:  英语,上映日期： 1997,片长： 72分钟,又名:,导演: John Birkin 约翰·霍华德·戴维斯,编剧: 罗温·艾金森 理查德·柯蒂斯,主演: 罗温·艾金森 / 保罗·布朗 / 理查德·布赖尔斯 / Angus Deayton / 罗宾·德里斯科尔 / Tina Maskell / Dave O'Higgins / 卡罗琳·昆汀 / Rudolph Walker / 理查德·威尔逊 / Matilda Ziegler,豆瓣链接：https://movie.douban.com/subject/5133063/,IMDb链接： https://www.imdb.com/title/tt0291751,简介：
id： film5019 - 吉普赛人 Gypsy,吉普赛人 Gypsy,8.2,参评人数： 7121,类型： 剧情 惊悚,制片国家:  美国 / 英国,语言:  英语,上映日期： 2017-06-30(美国),片长：,又名:  越界(台) / 飘泊心灵,导演: 科奇·吉尔佐 维多利亚·马奥尼 埃里克·萨哈罗夫 萨姆·泰勒·约翰逊 斯科特·怀南特,编剧: 乔纳森·凯伦 丽莎·鲁宾 肖恩·雅布伦斯基 杰西卡·梅克伦堡 斯尼哈·库尔斯,主演: 娜奥米·沃茨 / 比利·克鲁德普 / 索菲·库克森 / 卡尔·格洛斯曼 / 普娜·贾甘纳坦 / 布鲁克·布鲁姆 / 露西·宝通 / 梅兰妮·利伯德 / 布伦达·瓦卡罗 / Maren Heary / 弗兰克·迪尔 / 梅根·西科拉 / Paris Remillard / 金贝利·奎恩 / 希罗·弗南德兹,豆瓣链接：https://movie.douban.com/subject/26775115/,IMDb链接： https://www.imdb.com/title/tt5503718,"简介： 
                                　　剧集讲述了娜奥米扮演的心理治疗师让·霍洛威，和她的病人之间展开的一系列危险的亲密关系。
                        "
id： film5020 - 主厨的餐桌 第一季 Chefs Table Season 1,主厨的餐桌 第一季 Chef's Table Season 1,9.2,参评人数： 6963,类型： 纪录片,制片国家:  美国,语言:  英语,上映日期： 2015-04-26(美国),片长：,又名:  一厨一世界,导演: David Gelb,编剧: Dan Barber Massimo Bottura Francis Mallmann Magnus Nilsson Ben Shewry Niki Nakayama,类型:,豆瓣链接：https://movie.douban.com/subject/26358147/,IMDb链接： https://www.imdb.com/title/tt4295140,"简介： 
                                　　Netflix美食纪录片.影片分别记录了来自意大利,美国,阿根廷,澳大利亚,瑞典的六大名厨的厨房生活.本片恢宏大气.是关于食物,信念,坚持与创造的故事,动人心魄
                        "
id： film5021 - 武侠七公主,武侠七公主,6.4,参评人数： 5452,类型： 喜剧 动作,制片国家:  中国香港,语言:  粤语,上映日期： 1993-06-03,片长： 98 分钟,又名:  武侠七公主之天剑绝刀 / Holy Weapon,导演: 王晶,编剧: 王晶,主演: 杨紫琼 / 郑裕玲 / 刘松仁 / 张曼玉 / 张敏 / 吴君如 / 关咏荷 / 陈加玲 / 张卫健 / 吴孟达 / 任达华,豆瓣链接：https://movie.douban.com/subject/1302415/,IMDb链接： https://www.imdb.com/title/tt0108601,"简介： 
                                　　明朝中叶，倭寇不断骚扰东南沿海，东瀛柳生一族辅佐德川家康之余亦要席卷中原武林。于是“东瀛霸刀”柳生（任达华饰）杀入武林、所向披靡，亦要向中原武林第一高手“天剑”独孤无极（刘松仁饰）挑战。独孤无极正要与新婚妻子梦青丝（杨紫琼饰）成亲，却不得不为此事拖延。他向“鬼医”（吴孟达饰）求助，遂用剧毒将自己功力提高数倍。比武之日，独孤无极力战柳生，将其赶走，自己却被体内毒气错乱神经，以致糊涂杀死山庄里无数友人，并气走青丝。青丝自此男装打扮，化名独孤贞，杀尽天下负心人。
                                     
                                　　鬼医弟子吴通（张卫健饰）为了逃避年纪比他大许多的未婚妻牛娃（郑裕玲饰），成婚当日逃走，巧遇微服出游的天香公主（张曼玉饰）和贴身侍卫（吴君如饰），三人发生争执，此时独孤贞出现解围。而此时镇上却在传言梦青丝在妓院摆出迷魂阵召贤比武的香艳传闻，惊讶的独孤贞于是与吴通一起前去探个究竟......
                        "
id： film5022 - 细雪 細雪,细雪 細雪,8.1,参评人数： 5740,类型： 剧情 爱情,制片国家:  日本,语言:  日语,上映日期： 1983-05-21(日本),片长： 140分钟,又名:  The Makioka Sisters / Fine Snow,导演: 市川昆,编剧: 谷崎润一郎 市川昆 日高真也,主演: 岸惠子 / 佐久间良子 / 吉永小百合 / 古手川祐子 / 伊丹十三 / 石坂浩二 / 细川俊之 / 岸部一德 / 浜村淳 / 桥爪淳 / 小林昭二 / 小坂一也 / 三宅邦子 / 根岸明美,豆瓣链接：https://movie.douban.com/subject/1299777/,IMDb链接： https://www.imdb.com/title/tt0086242,"简介： 
                                　　随着新时代的来临，曾一度显赫的京都蒔冈家慢慢开始衰败，而家中的四个女儿却仍是城中一道美丽的风景。大姐鹤子（岸恵子 饰）固守祖屋，时刻维护着家族的声誉；二姐幸子（佐久间良子 饰）性格刚烈强势，使得上门女婿贞之助（石坂浩二 饰）相形见绌；老三雪子（吉永小百合 饰）温柔贤淑，然对于自己的婚事却总迟迟未决；老四妙子（古手川祐子 饰）个性张扬开放，是一个比较西化的女孩。
                                     
                                　　妙子的绯闻闹得满城风雨，烦恼的鹤子和家人商量，决定尽早为雪子找到如意郎君，以维护门风。不过说起来容易，一向沉默不语的雪子却接连回绝了数门婚事，这倒让欣赏雪子的贞之助暗暗欢喜……
                                     
                                　　改编自谷崎润一郎同名小说，东宝映画50周年纪念作品。
                        "
id： film5023 - 男生学院自习室 第二季,男生学院自习室 第二季,8.7,参评人数： 7477,类型： 短片,制片国家:  中国大陆,语言:  汉语普通话,上映日期： 2014-10-18(中国大陆),片长：,又名:  男自,导演: 主页菌,编剧: 王俊凯 王源 刘志宏 易烊千玺,类型:,豆瓣链接：https://movie.douban.com/subject/25908054/,IMDb链接：,"简介： 
                                　　第一季的《男生学院自习室》结尾Karry回了美国，而在第二季中，自习室里又会发生怎样的事呢？Karry回到自习室了吗？
                        "
