id： film3011 - 黑钱胜地 第一季 Ozark Season 1,黑钱胜地 第一季 Ozark Season 1,8.3,参评人数： 13325,类型： 剧情 惊悚 犯罪,制片国家:  美国,语言:  英语,上映日期： 2017-07-21(美国),片长：,又名:,导演: 杰森·贝特曼 安德鲁·伯恩斯坦 艾伦·库拉斯 丹尼尔·沙克海姆,编剧: 比尔·迪比克 保罗·考尔斯比 马克·威廉姆斯 马丁·齐默曼,主演: 杰森·贝特曼 / 劳拉·琳妮 / 索菲娅·胡布利茨 / 斯凯勒·加特纳 / 朱莉娅·加纳 / 乔丹娜·斯皮罗 / 杰森·巴特勒·哈纳 / 埃塞·莫拉雷斯 / 丽莎·埃默里 / 彼得·穆兰 / 哈里斯·于林 / 查理·塔汉 / 马克·门查卡 / 克里斯托弗·杰姆斯·贝克 / 迈克尔·莫斯利,豆瓣链接：https://movie.douban.com/subject/26735549/,IMDb链接： https://www.imdb.com/title/tt5071412,"简介： 
                                　　《黑钱胜地》（Ozark）是一部由比尔·迪比克创作的电视剧。杰森·贝特曼主演，并导演了半数剧集。本剧主要讲述了贝特曼饰演理财师马蒂·伯德（杰森·贝特曼 饰）与其妻子温迪（劳拉·琳尼 饰）一家突然从芝加哥郊区搬到奥沙克湖的度假胜地，并必须还清墨西哥毒枭的债。
                        "
id： film3012 - 看了又看 보고 또 보고,看了又看 보고 또 보고,8.0,参评人数： 11081,类型： 家庭,制片国家:  韩国,语言:  韩语,上映日期： 1998-03-02(韩国),片长：,又名:  Can't Take My Eyes Off You,导演: 张斗益,编剧: 任成汉,主演: 金智秀 / 郑普硕 / 许峻豪 / 朴龙河 / 尹海英,豆瓣链接：https://movie.douban.com/subject/2360714/,IMDb链接：,"简介： 
                                　　金珠（尹海英 饰）和银珠（金智秀 饰）是一对姐妹，金珠跟着母亲生活，银珠则与奶奶相依为命，因此，当母亲将银珠接回身边时，从小娇生惯养的金珠很是不满，在日常生活中，母亲也总是偏向于金珠。
                                     
                                　　一次偶然中，银珠结识了年轻的检察官朴基正（郑宝石 饰），他的善良和勇敢获得了银珠的好感，银珠的单纯与美丽亦让朴基正感到心动，两人很快就走到了一起。与此同时，基正的弟弟基丰亦在对金珠穷追不舍，功夫不负有心人，他最终顺利的抱得了美人归。没想到，四人看似美满的爱情却遭到了基丰和基正奶奶（史美子 饰）的强烈反对，银珠和基正面临着被迫分手的命运。
                        "
id： film3013 - 硅谷传奇 Pirates of Silicon Valley,硅谷传奇 Pirates of Silicon Valley,7.6,参评人数： 10794,类型： 剧情 传记,制片国家:  美国,语言:  英语,上映日期： 1999-06-20(美国),片长： 97分钟,又名:  硅谷有贼 / 硅谷海盗 / 微软英雄,导演: 马丁·伯克,编剧: 马丁·伯克 Michael Swaine Paul Freiberger,主演: 诺亚·怀尔 / 乔伊·斯洛特尼克 / 安东尼·迈克尔·豪尔 / 韦恩·佩雷 / 约翰·迪·马吉欧 / 乔什·霍普金斯 / 杰拉德·萨尔汀 / 马库斯·吉亚马蒂 / J.G. Hertzler / Gema Zamprogna,豆瓣链接：https://movie.douban.com/subject/1298084/,IMDb链接： https://www.imdb.com/title/tt0168122,"简介： 
                                　　本剧是部描述苹果公司与微软的，非官方授权的传记式电影。
                                     
                                　　电影改编自保罗·弗列柏格与米迦勒·史文所撰写的《硅谷之火》。
                                     
                                　　电影由马汀·伯克编导，于1999年在透纳电视网（简称T.N.T.）播出。
                                     
                                　　本片讲述了美国柏克莱大学，言论自由运动时期的故事。通过苹果公司的创办人，年轻的史蒂夫·乔布斯（诺亚·怀尔 Noah Wyle 饰）与史蒂夫·沃兹尼克（乔伊·斯洛尼克 Joey Slotnick 饰）；微软公司的创办人，学生时代的比尔·盖兹（安东尼·迈克尔·豪尔 Anthony Michael Hall 饰）、他的高中朋友史蒂夫·包尔摩（约翰·迪·玛吉欧 John Di Maggio 饰）、保罗·艾伦（乔什·霍普金斯 Josh Hopkins 饰）等几个人的事迹诉说了”苹果”和“微软”当初的发展史崛史。
                        "
id： film3014 - 14岁的母亲 14才の母 愛するために 生まれてきた,14岁的母亲 14才の母 愛するために 生まれてきた,7.7,参评人数： 11431,类型： 剧情,制片国家:  日本,语言:  日语,上映日期： 2006-10-11(日本),片长：,又名:  14岁的妈妈 / Jû yon sai no haha,导演: 佐藤东弥 佐久间纪佳,编剧: 井上由美子,主演: 志田未来 / 田中美佐子 / 山口纱弥加 / 生濑胜久 / 三浦春马 / 谷村美月 / 北乃纪伊 Kii Kitano / 高畑淳子 Atsuko Takahata / 海东健 / 金子沙耶香 Sayaka Kaneko,豆瓣链接：https://movie.douban.com/subject/2017805/,IMDb链接： http://www.ntv.co.jp/14 https://www.imdb.com/title/tt0969666,"简介： 
                                　　14岁的女生在干些什么？上着初中，还是小孩的脸，内心对成熟大人的世界充满好奇，爱做梦，爱胡思乱想，整天都元气满满。在没有怀孕之前，14岁的一之濑未希（志田未来 饰）和所有这个年纪的女生一样。
                                     
                                　　因为补习的关系，未希认识了比自己高一年级的男生桐野智志（三浦春马 饰），两人开始交往，一次意外事故，让两人初尝禁果，结果导致了未希怀孕。刚开始得知自己怀孕的未希无法接受这个事实，昨日还是小孩子的自己，为什么突然间变成了大人，一味的哭也无济于事。桐野知道后只是懦弱的选择逃避，家人和朋友也劝未希就此打住，但在这个过程中，未希反到愈发坚持想要把小孩生下来。这个决定在学校和街坊间引起了不小的议论，14的母亲未希面对的是荆棘丛生的艰难之旅，但她依然决定和肚里的孩子一起走下去。
                        "
id： film3015 - 玩具王国 Spielzeugland,玩具王国 Spielzeugland,8.8,参评人数： 11514,类型： 剧情 短片 战争,制片国家:  德国,语言:  德语,上映日期： 2007-08-29(蒙特利尔世界电影节),片长： 14分钟,又名:  玩具岛 / Toyland,导演: 约亨·亚历山大·弗雷丹克,编剧: Johann A. Bunners 约亨·亚历山大·弗雷丹克,主演: Tamay Bulut Özvatan / Claudia Hübschmann / Gregor Weber / Jürgen Trott / Klaus-Jürgen Steinmann / David C. Bunners / 塞德里克·伊奇,豆瓣链接：https://movie.douban.com/subject/3436659/,IMDb链接： https://www.imdb.com/title/tt1280548,"简介： 
                                　　这是一个发生在二战时期的感人故事，也是一部花费4年时间才完成的14分钟短片，一举夺得2009年第81届奥斯卡最佳真人短片奖。
                                     
                                　　1942年的德国，在纳粹的统治下，犹太人被遣送往恐怖的集中营。一个德国小男孩，问母亲隔壁的犹太裔邻居准备去哪里？“他们即将前往玩具岛”，母亲对儿子说了一个善意的谎言。小男孩信以为真，闹着要和邻居的犹太男孩一起去，但是母亲极力反对。犹太人出发当天，德国小男孩也失踪了，母亲心急着跑到火车站寻找。在挤满犹太人的火车箱里，母亲找到了犹太邻居一家，她对着犹太小孩叫着自己儿子的名字，将他从纳粹手中解救了出来，之后牵着他回家。而她的儿子却被发现不是犹太人，被纳粹拒绝装上车，已经平安无事地回到家中……
                        "
id： film3016 - 迷情站台 Clapham Junction,迷情站台 Clapham Junction,8.4,参评人数： 11525,类型： 剧情 同性,制片国家:  英国,语言:  英语,上映日期： 2007-07-22(英国),片长： 120分钟,又名:  克拉罕站台 / 欲烧肉三十六,导演: 亚德里安·谢尔高德,编剧: Kevin Elyot,主演: 瑞切尔·布莱克 / 萨曼莎·邦德 / 斯图尔特·邦斯 / 鲁珀特·格雷夫斯 / 约翰尼·哈里斯 / 戴维·里昂 / 詹姆斯·维尔比 / 卢克·崔德威 / 约瑟夫·马勒 / 保罗·尼科尔斯 / 汤姆·比尔德 / James Bellamy / Robin Berry / Philip Childs / Jason Frederick / Richard Freeman / 斯蒂芬·哈根 / 杰佛逊·豪尔 / Francis Lee,豆瓣链接：https://movie.douban.com/subject/2238297/,IMDb链接： https://www.imdb.com/title/tt1043903,"简介： 
                                　　电视电影『迷情站台』由BBC台在2007年推出，作为英国同性恋合法化40周年的特别场放映。编剧凯文·埃利奥特是英国文学最高荣誉奥利弗奖得主。电影撷取了伦敦同志的不同断面——从同性伴侣的宣誓仪式到各怀心事的老友聚会，从学校的写字间到酒吧夜店，从拘束的图书场馆到纵情的站台公 厕...剧情、场景和人物如万花筒般旋转，千丝万缕的因缘际会牵扯出同志世界的忠诚与背叛，愤怒与残忍，放纵与克制，懵懂与觉醒。
                        "
id： film3017 - 红衣小女孩2 紅衣小女孩2,红衣小女孩2 紅衣小女孩2,6.6,参评人数： 11230,类型： 惊悚 恐怖,制片国家:  中国台湾,语言:  汉语普通话,上映日期： 2017-08-25(中国台湾),片长： 108分钟,又名:  Hong yi xiao nu hai 2 / The Tag-Along 2,导演: 程伟豪,编剧: 简士耕,主演: 杨丞琳 / 许玮甯 / 高慧君 / 龙劭华 / 黄河 / 吴念轩 / 詹宛儒 / 林裔臻 / 林芷瑈 / 黄镫辉 / 刘引商,豆瓣链接：https://movie.douban.com/subject/26928198/,IMDb链接： https://www.imdb.com/title/tt6295898,"简介： 
                                　　整日奔波处理许多个案的社工师李淑芬（杨丞琳 饰），某天接获通报到一桩虐童案件，正盘查女童母亲林美华（高慧君 饰）时，突然接到女儿雅婷下午失踪于校园的消息，心急如焚的淑芬查看学校监视器后，竟发现雅婷跟着一名穿着红衣、身影诡异的小女孩离去，这个小女孩是谁？她们要去哪里？循着线索，淑芬随着救难队在山区的废弃医院发现疑似雅婷的踪影，但找回的却是失踪已久的广播主持人沈怡君（许玮宁 饰）。无计可施的淑芬只好先将精神不稳定的怡君带回家，希望能从中问到女儿的下落，没想到带回家的可能不只是怡君…。
                        "
id： film3018 - 罗密欧与朱丽叶 Romeo and Juliet,罗密欧与朱丽叶 Romeo and Juliet,8.7,参评人数： 9626,类型： 剧情 爱情,制片国家:  英国 / 意大利,语言:  英语,上映日期： 1968-10-19,片长： 138 分钟,又名:  罗米欧与茱丽叶 / 殉情记,导演: 佛朗哥·泽菲雷里,编剧: 莎士比亚 弗兰科·布鲁萨蒂,主演: 莱昂纳德·怀廷 / 奥丽维娅·赫西 / 约翰·麦克埃尼 / 米罗·奥西 / 帕特·海伍德 / 罗伯特·斯蒂芬斯 / 麦克尔·约克 / 布鲁斯·罗宾逊,豆瓣链接：https://movie.douban.com/subject/1295467/,IMDb链接： https://www.imdb.com/title/tt0063518,"简介： 
                                　　莎士比亚的爱情悲剧《罗密欧与朱丽叶》自1595年问世以来已被搬上银幕12次，其中，1968年由弗兰克·杰弗瑞里导演的版本，自问世以来就一直被视为典范之作。
                                     
                                　　在十五世纪意大利的维罗纳城住有二家声望很高而彼此尖锐对立的望族。他们之间不断的发生血腥的争执。蒙达犹家族的罗密欧（莱昂纳德·怀廷 Leonard Whiting 饰）与卡普雷特家族的朱丽叶(奥丽维娅·赫西 Olivia Hussey 饰)。却一见钟情，私自结婚。朱丽叶的表兄挑衅罗密欧而被误杀，罗密欧因此被流放到城外。为了躲避家人逼婚，朱丽叶在神父的帮助下假死，当罗密欧知道后，赶了回来看到墓穴中熟睡的朱丽叶，绝望之余喝下毒药自杀，当醒来的朱丽叶看到爱人死后也绝望的用短剑刺入了自已的胸部殉情而死。
                        "
id： film3019 - GANGSTA匪徒 GANGSTA.,GANGSTA匪徒 GANGSTA.,8.6,参评人数： 12981,类型： 剧情 动作 动画 犯罪,制片国家:  日本,语言:  日语,上映日期： 2015-07-02(日本),片长：,又名:  黑街 / ギャングスタ,导演: 村濑修功 初见浩一 小野田雄亮 铃木薰 佐藤阳 朝木幸彦 永居慎平 安彦英二,编剧: 猪爪慎一 木村畅,主演: 诹访部顺一 / 津田健次郎 / 能登麻美子 / 金尾哲夫 / 石川界人 / 三上哲 / 悠木碧 / 宝龟克寿 / 小山刚志 / 桥诘知久 / 前野智昭 / 桐本拓哉 / 上田耀司 / 榊原良子 / 小松未可子 / 吉野裕行 / 植田佳奈 / 稻田彻 / 樱井孝宏 / 岛村侑 / 种崎敦美 / 梅津秀行 / 关智一 / 大原沙耶香 / 井泽诗织 / 间岛淳司 / 粕谷雄太 / 小清水亚美 / 矶边万沙子 / 大畑伸太郎 / 游佐浩二 / 村中知 / 明坂聪美 / 花江夏树 / 村濑步,豆瓣链接：https://movie.douban.com/subject/25923554/,IMDb链接： http://gangsta-project.com https://www.imdb.com/title/tt5025394,"简介： 
                                    　　GANGSTA匪徒全集アニメ原作のコミックコースケ著漫画『GANGSTA強盗》、物語は条とアルを斯托姆の街は、これらの人のところに巢くchaoji365.com う。ここでは、一見チャラは優しい性格の射手沃里克と耳が鋭い刀客ニコラス難聴を一緒に店を営んで便利屋」、どちら がどのような身分の勢力、人に 委託し、人を助ける処理各種「汚いこと」…
                                         
                                    　　TV动画《GANGSTA匪徒》已经确定在2015年的7月份开播了。这个消息是在前不久举办的“广播也剧CD《GANGSTA匪徒》发售纪念活动 ～便利屋@新宿”上宣布。目前官网也正式上线了,同时也公布主要制作团队和声优阵容名单。
                                         
                                    　　在制作阵容方面,导演将由初见浩一担任,猪爪慎一担任系列构成，植田羊一担任角色设定。TSUTCHIE负责音乐，动画制作Manglobe负责。声优阵容方面,将有诹访部顺一出演左眼失明的枪手大叔沃...
                            "
id： film3020 - 坏机器人 BlinkyTM,坏机器人 BlinkyTM,7.6,参评人数： 10763,类型： 科幻 恐怖 短片,制片国家:  美国 / 爱尔兰,语言:  英语,上映日期： 2011-03-21(美国),片长： 13分钟,又名:  小帮手 / 邪恶机器人 / Bad Robot,导演: 卢埃里·罗宾森,编剧: 卢埃里·罗宾森,主演: 马克思·瑞考德兹 / 珍妮·丰塔纳 / 詹姆斯·纳尔迪尼 / 卡罗琳·里什 / 科宾·蒂布鲁克 / Skoti Collins / Joe Childs,豆瓣链接：https://movie.douban.com/subject/4067180/,IMDb链接： https://www.imdb.com/title/tt1520494,"简介： 
                                　　随着科技的进步，机器人工业变得愈加发达。终于在某一天，高技术含量的机器人Blinky推广上市，它可以包办所有的家务，照顾小孩，陪人玩耍，如此种种无所不能。少年亚历克斯（Max Records 饰）的父母惯常争吵，他要求父母为他买一个Blinky作为圣诞节礼物。起初的时光如此快乐，亚历克斯和Blinky讲故事、玩耍、捉迷藏，但是随着时光的流逝，男孩渐渐厌烦了这个技术含量相对落后的机器人，而父母的矛盾也影响到他的心情。他有意无意折磨、捉弄Blinky，他错误、混乱且矛盾的指令让Blinky发生故障。
                                     
                                　　亚历克斯以为自己的郁闷心情得到排遣，却不知道他的负面情绪正在摧毁Blinky和所有的人……
                        "
